App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Revenue_Estimate,Last_Updated_Month,Type_Binary
"Free TV Shows App:News, TV Series, Episode, Movies",NEWS_AND_MAGAZINES,4.6,29706.0,11.0,1000000.0,Free,0.0,Teen,News & Magazines,"August 2, 2018",2.71,4.1 and up,0.0,August,0
News24,NEWS_AND_MAGAZINES,4.1,30693.0,13.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"August 1, 2018",Varies with device,Varies with device,0.0,August,0
Nigeria News NAIJ.com,NEWS_AND_MAGAZINES,4.3,37882.0,9.1,1000000.0,Free,0.0,Teen,News & Magazines,"June 1, 2018",8.2.9,4.0.3 and up,0.0,June,0
BaBe Lite - Read Quota Saving News,NEWS_AND_MAGAZINES,4.5,9548.0,15.0,1000000.0,Free,0.0,Everyone,News & Magazines,"August 1, 2018",6.6.4,4.0 and up,0.0,August,0
ARY NEWS URDU,NEWS_AND_MAGAZINES,4.4,1071.0,9.7,500000.0,Free,0.0,Everyone,News & Magazines,"July 25, 2018",5.8.0,4.1 and up,0.0,July,0
Bengali Newspaper - The first L.,NEWS_AND_MAGAZINES,4.0,11908.0,5.5,1000000.0,Free,0.0,Everyone,News & Magazines,"July 1, 2018",8.3,4.1 and up,0.0,July,0
BBC Persian | BBC Farsi News,NEWS_AND_MAGAZINES,4.3,978.0,2.9,100000.0,Free,0.0,Everyone,News & Magazines,"May 12, 2018",1.8.2,4.0.3 and up,0.0,May,0
"Breaking News, Local news, Attacks and Alerts Free",NEWS_AND_MAGAZINES,4.7,2543.0,6.3,500000.0,Free,0.0,Everyone,News & Magazines,"July 19, 2018",8.0.6,4.1 and up,0.0,July,0
WE,NEWS_AND_MAGAZINES,3.8,18818.0,13.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"June 26, 2018",Varies with device,Varies with device,0.0,June,0
Sky News,NEWS_AND_MAGAZINES,4.0,30287.0,19.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"August 3, 2018",4.11.0.611033,4.1 and up,0.0,August,0
Microsoft News,NEWS_AND_MAGAZINES,4.2,31504.0,31.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"July 30, 2018",18.201.01,5.0 and up,0.0,July,0
"Onet - news, weather, sport",NEWS_AND_MAGAZINES,4.0,13950.0,13.0,1000000.0,Free,0.0,Mature 17+,News & Magazines,"August 6, 2018",Varies with device,Varies with device,0.0,August,0
"The Report, Fox, Breitbart - Conservative News",NEWS_AND_MAGAZINES,4.6,2090.0,4.6,50000.0,Free,0.0,Everyone,News & Magazines,"August 5, 2018",1.9.0,4.1 and up,0.0,August,0
РИА Новости,NEWS_AND_MAGAZINES,4.5,44274.0,8.0,1000000.0,Free,0.0,Everyone,News & Magazines,"August 6, 2018",4.0.6,4.4 and up,0.0,August,0
Tencent News,NEWS_AND_MAGAZINES,4.0,7006.0,23.0,1000000.0,Free,0.0,Everyone,News & Magazines,"July 31, 2018",5.6.40,4.0 and up,0.0,July,0
ARY NEWS,NEWS_AND_MAGAZINES,4.4,2959.0,9.8,1000000.0,Free,0.0,Everyone,News & Magazines,"August 4, 2018",7.5.0,4.1 and up,0.0,August,0
Kurio - Read the Latest News,NEWS_AND_MAGAZINES,4.2,40167.0,8.7,1000000.0,Free,0.0,Everyone,News & Magazines,"July 30, 2018",3.12.0,4.4 and up,0.0,July,0
Loop - Caribbean Local News,NEWS_AND_MAGAZINES,4.0,4332.0,12.0,1000000.0,Free,0.0,Everyone,News & Magazines,"March 16, 2018",3.0.42,4.1 and up,0.0,March,0
"AD - News, Sports, Region & Entertainment",NEWS_AND_MAGAZINES,3.7,10382.0,13.0,1000000.0,Free,0.0,Everyone,News & Magazines,"July 28, 2018",Varies with device,Varies with device,0.0,July,0
Podcast Republic - Podcast Player & Radio Player,NEWS_AND_MAGAZINES,4.5,66978.0,13.0,1000000.0,Free,0.0,Teen,News & Magazines,"August 6, 2018",Varies with device,Varies with device,0.0,August,0
Podcast App: Free & Offline Podcasts by Player FM,NEWS_AND_MAGAZINES,4.6,66384.0,19.0,1000000.0,Free,0.0,Teen,News & Magazines,"July 25, 2018",4.1.0.72,4.0 and up,0.0,July,0
Spreaker Podcast Radio,NEWS_AND_MAGAZINES,4.5,17703.0,6.6,500000.0,Free,0.0,Teen,News & Magazines,"June 7, 2018",4.10.0,4.4 and up,0.0,June,0
BeyondPod Podcast Manager,NEWS_AND_MAGAZINES,3.9,32121.0,13.0,1000000.0,Free,0.0,Everyone,News & Magazines,"April 13, 2018",Varies with device,Varies with device,0.0,April,0
Dezeen Magazine RSS Reader,NEWS_AND_MAGAZINES,4.3,350.0,14.0,10000.0,Free,0.0,Everyone,News & Magazines,"July 22, 2018",3.000.1,4.2 and up,0.0,July,0
"issuu - Read Magazines, Catalogs, Newspapers.",NEWS_AND_MAGAZINES,4.4,74425.0,8.6,1000000.0,Free,0.0,Everyone,News & Magazines,"July 18, 2018",5.14.0,4.0.3 and up,0.0,July,0
Fast News,NEWS_AND_MAGAZINES,4.4,84957.0,13.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"January 13, 2018",Varies with device,Varies with device,0.0,January,0
LA Times: Your California News,NEWS_AND_MAGAZINES,3.6,3311.0,10.0,100000.0,Free,0.0,Everyone,News & Magazines,"April 24, 2018",4.0.1,4.2 and up,0.0,April,0
The Washington Post Classic,NEWS_AND_MAGAZINES,4.5,23158.0,13.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"July 17, 2018",Varies with device,Varies with device,0.0,July,0
Chicago Tribune,NEWS_AND_MAGAZINES,3.6,1380.0,13.0,100000.0,Free,0.0,Everyone,News & Magazines,"July 26, 2018",Varies with device,4.1 and up,0.0,July,0
The Wall Street Journal: Business & Market News,NEWS_AND_MAGAZINES,4.1,40975.0,36.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"August 2, 2018",4.4.2.19,4.1 and up,0.0,August,0
Financial Times,NEWS_AND_MAGAZINES,4.2,27104.0,8.2,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"August 3, 2018",2.42.1.9,4.4 and up,0.0,August,0
Digg,NEWS_AND_MAGAZINES,3.9,6105.0,13.0,100000.0,Free,0.0,Teen,News & Magazines,"March 11, 2016",Varies with device,Varies with device,0.0,March,0
News360: Personalized News,NEWS_AND_MAGAZINES,4.4,30722.0,13.0,1000000.0,Free,0.0,Teen,News & Magazines,"August 2, 2018",Varies with device,Varies with device,0.0,August,0
RT News (Russia Today),NEWS_AND_MAGAZINES,4.6,56524.0,14.0,1000000.0,Free,0.0,Teen,News & Magazines,"August 6, 2018",3.5.13,4.0.3 and up,0.0,August,0
NPR News,NEWS_AND_MAGAZINES,4.0,24790.0,13.0,1000000.0,Free,0.0,Everyone,News & Magazines,"July 20, 2018",Varies with device,Varies with device,0.0,July,0
Reuters News,NEWS_AND_MAGAZINES,4.3,13169.0,25.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"June 6, 2018",3.4.4,4.1 and up,0.0,June,0
Haystack TV: Local & World News - Free,NEWS_AND_MAGAZINES,4.3,3684.0,13.0,100000.0,Free,0.0,Everyone 10+,News & Magazines,"August 2, 2018",Varies with device,Varies with device,0.0,August,0
ABC News - US & World News,NEWS_AND_MAGAZINES,4.0,18976.0,35.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"June 6, 2018",3.19.11,5.0 and up,0.0,June,0
Sync for reddit,NEWS_AND_MAGAZINES,4.6,62740.0,8.6,500000.0,Free,0.0,Mature 17+,News & Magazines,"June 16, 2018",16.3,4.1 and up,0.0,June,0
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76677.0,4.6,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"May 25, 2017",4.4.3,4.0 and up,0.0,May,0
HuffPost - News,NEWS_AND_MAGAZINES,4.2,78154.0,12.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"August 3, 2018",19.2.8,4.4 and up,0.0,August,0
AC - Tips & News for Android™,NEWS_AND_MAGAZINES,4.2,23292.0,14.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"May 24, 2018",3.1.12,4.1 and up,0.0,May,0
CBS News,NEWS_AND_MAGAZINES,4.3,23641.0,23.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"June 29, 2018",3.9.0,4.1 and up,0.0,June,0
NPR One,NEWS_AND_MAGAZINES,3.9,13217.0,8.8,1000000.0,Free,0.0,Teen,News & Magazines,"August 3, 2018",1.8.7.0,5.0 and up,0.0,August,0
JailBase - Arrests + Mugshots,NEWS_AND_MAGAZINES,4.0,17240.0,13.0,1000000.0,Free,0.0,Everyone 10+,News & Magazines,"August 3, 2018",Varies with device,4.1 and up,0.0,August,0
BaconReader for Reddit,NEWS_AND_MAGAZINES,4.5,103074.0,13.0,1000000.0,Free,0.0,Mature 17+,News & Magazines,"July 2, 2018",Varies with device,Varies with device,0.0,July,0
Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,4.5,56443.0,43.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"June 26, 2018",6.2.0,4.1 and up,0.0,June,0
Map and Router Badge,MAPS_AND_NAVIGATION,4.4,3652.0,32.0,500000.0,Free,0.0,Everyone,Maps & Navigation,"July 25, 2018",4.8.1,4.1 and up,0.0,July,0
Air Traffic,MAPS_AND_NAVIGATION,4.3,14110.0,6.8,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 24, 2018",4.3,5.0 and up,0.0,July,0
Speed Cameras Radar,MAPS_AND_NAVIGATION,4.4,18710.0,4.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"August 3, 2018",3.2.2,4.0.3 and up,0.0,August,0
Atlan3D Navigation: Korea navigator,MAPS_AND_NAVIGATION,4.2,22063.0,13.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 31, 2018",Varies with device,Varies with device,0.0,July,0
"Mappy - Plan, route comparison, GPS",MAPS_AND_NAVIGATION,4.1,15922.0,13.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 26, 2018",Varies with device,Varies with device,0.0,July,0
Gps Route Finder,MAPS_AND_NAVIGATION,4.4,652.0,3.4,100000.0,Free,0.0,Everyone,Maps & Navigation,"May 26, 2018",116,4.1 and up,0.0,May,0
Czech Public Transport IDOS,MAPS_AND_NAVIGATION,4.3,26014.0,7.7,1000000.0,Free,0.0,Everyone,Maps & Navigation,"November 6, 2017",2.4.1,4.0.3 and up,0.0,November,0
Soviet Military Maps Free,MAPS_AND_NAVIGATION,4.3,21589.0,5.6,1000000.0,Free,0.0,Everyone,Maps & Navigation,"August 1, 2018",5.1.0 free,4.0 and up,0.0,August,0
"Truck Car Navi by Navitime Large size car, traffic jam, traffic closure, live camera, typhoon / precipitation map",MAPS_AND_NAVIGATION,4.2,3682.0,13.0,100000.0,Free,0.0,Everyone,Maps & Navigation,"August 2, 2018",Varies with device,Varies with device,0.0,August,0
Sentin Information Map,MAPS_AND_NAVIGATION,4.1,2909.0,5.2,100000.0,Free,0.0,Everyone,Maps & Navigation,"June 26, 2018",1.39,4.1 and up,0.0,June,0
Snapp,MAPS_AND_NAVIGATION,4.5,37937.0,25.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"August 1, 2018",3.6.7,4.0.3 and up,0.0,August,0
GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,4.8,15865.0,3.3,1000000.0,Free,0.0,Everyone,Maps & Navigation,"August 3, 2018",10.0,4.1 and up,0.0,August,0
Trucker Path – Truck Stops & Weigh Stations,MAPS_AND_NAVIGATION,4.7,38375.0,49.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 26, 2018",3.0.2,4.1 and up,0.0,July,0
Map Coordinates,MAPS_AND_NAVIGATION,4.3,16657.0,3.6,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 17, 2018",4.7.5,4.0.3 and up,0.0,July,0
SBB Mobile,MAPS_AND_NAVIGATION,3.7,20605.0,13.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"August 6, 2018",Varies with device,Varies with device,0.0,August,0
"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,4.6,16094.0,5.4,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 31, 2018",2.7.2,4.0 and up,0.0,July,0
GPS Speedometer - Trip Meter - Altimeter,MAPS_AND_NAVIGATION,4.3,32225.0,3.2,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 26, 2018",2.0.0,4.2 and up,0.0,July,0
FindShip,MAPS_AND_NAVIGATION,4.2,23279.0,8.5,1000000.0,Free,0.0,Everyone,Maps & Navigation,"April 26, 2018",5.2.10,4.1 and up,0.0,April,0
ÖBB Scotty,MAPS_AND_NAVIGATION,4.2,12572.0,24.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"February 19, 2018",5.4 (30),4.0 and up,0.0,February,0
Alopec - Online Shipping System,MAPS_AND_NAVIGATION,4.3,1240.0,14.0,100000.0,Free,0.0,Everyone,Maps & Navigation,"November 2, 2017",2.4.1,4.1 and up,0.0,November,0
NAVITIME Bus Transit JAPAN,MAPS_AND_NAVIGATION,3.7,6939.0,13.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"July 23, 2018",Varies with device,Varies with device,0.0,July,0
"Dynavix - Navigation, Maps, Traffic data & Cameras",MAPS_AND_NAVIGATION,4.2,1688.0,13.0,50000.0,Free,0.0,Everyone,Maps & Navigation,"August 3, 2018",6.1.2,4.0 and up,0.0,August,0
National Rail Enquiries,MAPS_AND_NAVIGATION,3.5,18857.0,7.0,1000000.0,Free,0.0,Everyone,Maps & Navigation,"May 24, 2018",9.3.3,4.0.3 and up,0.0,May,0
ixigo Cabs-Compare & Book Taxi,MAPS_AND_NAVIGATION,4.2,11838.0,9.2,1000000.0,Free,0.0,Everyone,Maps & Navigation,"April 9, 2018",1.7.3,4.0.3 and up,0.0,April,0
A Call From Santa Claus!,FAMILY,3.9,3720.0,11.0,1000000.0,Free,0.0,Everyone,Entertainment,"December 4, 2016",4.2.3,4.0.3 and up,0.0,December,0
A Word A Day,FAMILY,3.7,2398.0,2.9,500000.0,Free,0.0,Everyone,Education,"January 5, 2017",5.8,4.0 and up,0.0,January,0
Color by Number - Draw Sandbox Pixel Art,FAMILY,4.6,10247.0,15.0,1000000.0,Free,0.0,Everyone,Entertainment,"July 27, 2018",1.3.13,4.1 and up,0.0,July,0
A+ Mobile,FINANCE,3.9,730.0,6.3,10000.0,Free,0.0,Everyone,Finance,"June 26, 2018",5.4.4,4.4 and up,0.0,June,0
Find a Way: Addictive Puzzle,FAMILY,4.8,39480.0,14.0,500000.0,Free,0.0,Everyone,Puzzle,"June 16, 2017",4.1.1,4.1 and up,0.0,June,0
CompTIA A+ Pocket Prep,FAMILY,4.3,1311.0,14.0,10000.0,Free,0.0,Everyone,Education,"July 11, 2018",4.5.2,4.4 and up,0.0,July,0
Comptia A+ 220-901 & 220-902,FAMILY,4.4,174.0,5.7,10000.0,Free,0.0,Everyone,Education,"April 19, 2018",2.0.7,4.1 and up,0.0,April,0
4 in a Row,GAME,3.8,4257.0,13.0,500000.0,Free,0.0,Everyone,Board,"May 13, 2018",Varies with device,Varies with device,0.0,May,0
LokLok: Draw on a Lock Screen,COMMUNICATION,4.1,14766.0,16.0,500000.0,Free,0.0,Teen,Communication,"September 20, 2017",0.81 beta,4.0.3 and up,0.0,September,0
CompTIA Exam Training,FAMILY,4.8,3053.0,17.0,50000.0,Free,0.0,Everyone,Education,"July 3, 2018",1.7,4.2 and up,0.0,July,0
Wolfify - Be a Werewolf,FAMILY,3.8,6760.0,26.0,500000.0,Free,0.0,Everyone,Entertainment,"June 11, 2015",1.4.6,3.2 and up,0.0,June,0
Law of Creation: A Playable Manga,GAME,4.5,13118.0,47.0,500000.0,Free,0.0,Teen,Adventure,"June 25, 2018",1.0.19,4.0.3 and up,0.0,June,0
Be A Legend: Soccer,SPORTS,3.8,85763.0,21.0,1000000.0,Free,0.0,Everyone,Sports,"August 24, 2015",2.8.0.17,3.0 and up,0.0,August,0
Four In A Line,GAME,3.8,22191.0,3.0,1000000.0,Free,0.0,Everyone,Board,"May 4, 2015",1.10,2.3 and up,0.0,May,0
B-Messenger Video Chat,SOCIAL,4.1,12495.0,19.0,1000000.0,Free,0.0,Mature 17+,Social,"August 19, 2017",7.1.1,2.3 and up,0.0,August,0
B,FINANCE,3.7,800.0,32.0,50000.0,Free,0.0,Everyone,Finance,"June 21, 2018",2.16.5426,4.4 and up,0.0,June,0
B-BLE(BLE4.0 Scan),TOOLS,3.8,159.0,7.5,10000.0,Free,0.0,Everyone,Tools,"April 20, 2018",5.5,5.0 and up,0.0,April,0
Servers Ultimate Pack B,TOOLS,4.3,668.0,13.0,50000.0,Free,0.0,Everyone,Tools,"March 31, 2016",2.1.8,2.1 and up,0.0,March,0
EMT-B Pocket Prep,MEDICAL,4.5,2948.0,16.0,50000.0,Free,0.0,Everyone,Medical,"July 11, 2018",4.5.2,4.4 and up,0.0,July,0
CARDI B WALLPAPERS,PERSONALIZATION,4.1,8.0,4.5,1000.0,Free,0.0,Everyone,Personalization,"May 21, 2018",3.1,4.0.3 and up,0.0,May,0
B Tiff Viewer,PHOTOGRAPHY,4.1,283.0,7.4,100000.0,Free,0.0,Everyone,Photography,"May 12, 2018",1.1.7.4,4.0 and up,0.0,May,0
Cardi B Wallpaper,ART_AND_DESIGN,4.8,253.0,3.7,50000.0,Free,0.0,Everyone,Art & Design,"November 1, 2017",1.0.0,4.0 and up,0.0,November,0
A & B Taxi,MAPS_AND_NAVIGATION,4.1,41.0,25.0,1000.0,Free,0.0,Everyone,Maps & Navigation,"July 4, 2018",0.19.13-SPECTRUM,4.0.3 and up,0.0,July,0
Cardi B HD Wallpapers Lock Screen,PERSONALIZATION,4.5,2.0,10.0,500.0,Free,0.0,Mature 17+,Personalization,"June 10, 2018",1.3,4.0.3 and up,0.0,June,0
C Programming,FAMILY,4.3,22248.0,1.8,1000000.0,Free,0.0,Everyone,Education,"June 28, 2015",3.0,2.3 and up,0.0,June,0
CppDroid - C/C++ IDE,FAMILY,4.1,29978.0,13.0,1000000.0,Free,0.0,Everyone,Education,"August 17, 2017",Varies with device,Varies with device,0.0,August,0
Learn C [NEW],FAMILY,4.5,349.0,11.0,50000.0,Free,0.0,Everyone,Education,"March 16, 2018",2.1.1,4.0 and up,0.0,March,0
CL Mobile - Classifieds for Craigslist,SHOPPING,4.4,27275.0,8.3,1000000.0,Free,0.0,Teen,Shopping,"July 30, 2018",27500000,4.1 and up,0.0,July,0
C Programs and Reference,BOOKS_AND_REFERENCE,4.2,873.0,2.5,50000.0,Free,0.0,Everyone,Books & Reference,"July 31, 2014",2.2,2.1 and up,0.0,July,0
Learn C++,FAMILY,4.6,73404.0,5.3,1000000.0,Free,0.0,Everyone,Education,"December 25, 2017",4.5.2,4.0 and up,0.0,December,0
C Programming Zone,FAMILY,4.6,1218.0,4.0,50000.0,Free,0.0,Everyone,Education,"May 13, 2017",3.0,4.0.3 and up,0.0,May,0
C Offline Tutorial,BOOKS_AND_REFERENCE,4.7,88.0,4.2,1000.0,Free,0.0,Everyone,Books & Reference,"December 8, 2017",1.0.1,4.1 and up,0.0,December,0
All C Programs,FAMILY,4.7,2387.0,6.9,100000.0,Free,0.0,Everyone,Education,"June 9, 2018",2.5.1,4.1 and up,0.0,June,0
CPlus for Craigslist - Officially Licensed,LIFESTYLE,4.5,8096.0,16.0,1000000.0,Free,0.0,Mature 17+,Lifestyle,"August 3, 2018",1.6.4,4.1 and up,0.0,August,0
Alt-C,PRODUCTIVITY,4.0,499.0,4.7,10000.0,Free,0.0,Everyone,Productivity,"January 27, 2017",1.37,4.0 and up,0.0,January,0
C-SPAN Radio,FAMILY,3.6,608.0,5.4,100000.0,Free,0.0,Everyone,Entertainment,"May 17, 2018",4.3.2,4.1 and up,0.0,May,0
Community by C Space,LIFESTYLE,4.7,707.0,26.0,5000.0,Free,0.0,Everyone,Lifestyle,"July 17, 2018",2.2.0,4.4 and up,0.0,July,0
My C Spire,PRODUCTIVITY,4.1,376.0,32.0,50000.0,Free,0.0,Everyone,Productivity,"July 23, 2018",2.15.1,4.4 and up,0.0,July,0
learn c in hindi,FAMILY,4.3,109.0,2.7,5000.0,Free,0.0,Everyone,Education,"June 24, 2017",4.1,4.0 and up,0.0,June,0
Learn C Programming (Examples) (OFFLINE),FAMILY,4.3,43.0,3.7,10000.0,Free,0.0,Everyone,Education,"December 16, 2017",1.0.3,4.1 and up,0.0,December,0
"C Programming - Learn Code, Theory & Discuss",FAMILY,4.5,2751.0,7.0,100000.0,Free,0.0,Everyone,Education,"June 15, 2018",3.2.8,4.0.3 and up,0.0,June,0
Expert C Programming - Learn C Coding Easily,FAMILY,4.4,77.0,6.9,5000.0,Free,0.0,Everyone,Education,"January 5, 2018",1.1.9,5.0 and up,0.0,January,0
codeEazy - C/C++/JAVA,FAMILY,4.6,130.0,2.2,10000.0,Free,0.0,Everyone,Education,"April 4, 2016",1.0.3,4.0.3 and up,0.0,April,0
Batmobile™ R/C Controller,FAMILY,3.7,452.0,30.0,100000.0,Free,0.0,Everyone,Entertainment,"February 2, 2018",1.0.8,4.4 and up,0.0,February,0
C Pattern Programs Free,FAMILY,4.5,4115.0,5.8,100000.0,Free,0.0,Everyone,Education,"July 8, 2018",7.1.0,4.0 and up,0.0,July,0
C Programs Handbook,BOOKS_AND_REFERENCE,4.0,459.0,3.1,50000.0,Free,0.0,Everyone,Books & Reference,"November 16, 2017",2.2.3.3,4.0 and up,0.0,November,0
C Functions,FAMILY,4.8,55.0,1.5,1000.0,Free,0.0,Everyone,Education,"September 26, 2015",1.0,4.0.3 and up,0.0,September,0
Learn C# - .Net - C Sharp Programming Tutorial App,FAMILY,4.0,1320.0,8.6,100000.0,Free,0.0,Everyone,Education,"June 3, 2018",4.1.0,4.1 and up,0.0,June,0
Learn Basic C - For Beginners,FAMILY,4.7,27.0,0.75390625,5000.0,Free,0.0,Everyone,Education,"January 20, 2016",1.0,3.0 and up,0.0,January,0
C Prowess,FAMILY,4.8,306.0,3.3,5000.0,Free,0.0,Everyone,Education,"June 3, 2017",1.2,4.1 and up,0.0,June,0
101 C Programming Problems,FAMILY,4.6,498.0,5.0,50000.0,Free,0.0,Everyone,Education,"October 15, 2017",2.0,4.0.3 and up,0.0,October,0
Let us C - Example Programs,FAMILY,4.3,36.0,1.1,5000.0,Free,0.0,Everyone,Education,"August 30, 2017",1.2,3.0 and up,0.0,August,0
C Examples,FAMILY,4.2,1002.0,4.4,10000.0,Free,0.0,Everyone,Education,"August 31, 2016",3.9,4.0 and up,0.0,August,0
C BOOK-C PROGRAMS,FAMILY,4.8,138.0,2.1,10000.0,Free,0.0,Everyone,Education,"September 22, 2017",1.0,3.0 and up,0.0,September,0
100+ C Programs,FAMILY,4.2,20.0,1.6,5000.0,Free,0.0,Everyone,Education,"January 3, 2017",1.0,4.0 and up,0.0,January,0
Dance School Stories - Dance Dreams Come True,FAMILY,4.4,91171.0,36.0,1000000.0,Free,0.0,Everyone,Role Playing,"August 3, 2018",1.0.8,4.1 and up,0.0,August,0
Z Ringtones PREMIUM 2018,PERSONALIZATION,4.5,10158.0,3.6,500000.0,Free,0.0,Everyone,Personalization,"March 1, 2018",1.5,4.0.3 and up,0.0,March,0
E! News,NEWS_AND_MAGAZINES,4.0,15443.0,25.0,1000000.0,Free,0.0,Teen,News & Magazines,"June 19, 2018",4.2.133,4.4 and up,0.0,June,0
E-cigarette for free,FAMILY,3.6,1354.0,4.8,500000.0,Free,0.0,Mature 17+,Entertainment,"October 23, 2017",1.0,2.3 and up,0.0,October,0
World History Quick e-Book,FAMILY,4.4,1657.0,4.9,100000.0,Free,0.0,Everyone,Education;Education,"July 17, 2018",1.35,4.1 and up,0.0,July,0
Greeting Cards & Wishes,SOCIAL,4.5,17350.0,12.0,500000.0,Free,0.0,Everyone,Social,"July 18, 2018",1.078,Varies with device,0.0,July,0
theScore esports,SPORTS,4.5,16257.0,14.0,500000.0,Free,0.0,Everyone 10+,Sports,"February 3, 2017",2.8,4.1 and up,0.0,February,0
EX File Explorer File Manager,PRODUCTIVITY,4.0,4660.0,5.9,1000000.0,Free,0.0,Everyone,Productivity,"October 6, 2016",1.0,4.0 and up,0.0,October,0
Aab e Hayat Full Novel,BOOKS_AND_REFERENCE,4.3,1476.0,41.0,100000.0,Free,0.0,Everyone,Books & Reference,"February 21, 2017",1.0,3.0 and up,0.0,February,0
E-NUM,FINANCE,4.0,10374.0,13.0,500000.0,Free,0.0,Everyone,Finance,"October 24, 2016",Varies with device,Varies with device,0.0,October,0
Synd e-Passbook,FINANCE,4.3,9400.0,6.1,1000000.0,Free,0.0,Everyone,Finance,"May 12, 2016",1.09,2.2 and up,0.0,May,0
F-Stop Gallery,PHOTOGRAPHY,4.2,12726.0,15.0,1000000.0,Free,0.0,Everyone,Photography,"July 21, 2018",4.9.18,4.1 and up,0.0,July,0
FlashLight F.Light,TOOLS,4.3,3943.0,11.0,100000.0,Free,0.0,Everyone,Tools,"May 23, 2018",1.4.2,5.0 and up,0.0,May,0
F-Secure SENSE,TOOLS,4.6,57.0,13.0,5000.0,Free,0.0,Everyone,Tools,"July 4, 2018",1.0.988,5.0 and up,0.0,July,0
Super Car F. Mod for MCPE,GAME,3.6,214.0,4.9,50000.0,Free,0.0,Everyone,Adventure,"July 19, 2018",3.0.1,4.2 and up,0.0,July,0
F-Secure KEY Password manager,TOOLS,4.2,2588.0,7.6,100000.0,Free,0.0,Everyone,Tools,"June 27, 2018",4.7.4,4.0 and up,0.0,June,0
Inputting Plus: Ctrl + Z/F/C/V,PRODUCTIVITY,4.2,1117.0,3.0,50000.0,Free,0.0,Everyone,Productivity,"October 18, 2017",1.0.6,5.0 and up,0.0,October,0
CTRL-F - Search the real world,PRODUCTIVITY,4.4,607.0,37.0,50000.0,Free,0.0,Everyone,Productivity,"July 24, 2016",1.1,4.0.3 and up,0.0,July,0
F-Secure SAFE,TOOLS,4.3,9433.0,9.3,500000.0,Free,0.0,Everyone,Tools,"July 30, 2018",17.4.0014017,5.0 and up,0.0,July,0
MHD F-Series,AUTO_AND_VEHICLES,4.9,73.0,23.0,1000.0,Free,0.0,Everyone,Auto & Vehicles,"June 5, 2018",version 0.994,3.2 and up,0.0,June,0
F-Secure AV Test,TOOLS,4.5,1250.0,0.2353515625,50000.0,Free,0.0,Everyone,Tools,"March 6, 2018",1.0.1,4.0.3 and up,0.0,March,0
F-Secure Mobile Security,TOOLS,4.2,13096.0,9.2,500000.0,Free,0.0,Everyone,Tools,"July 30, 2018",17.4.0014017,5.0 and up,0.0,July,0
f'east,LIFESTYLE,3.8,38.0,4.8,5000.0,Free,0.0,Everyone,Lifestyle,"April 17, 2018",2.6.3,4.0 and up,0.0,April,0
HumorCast - Authentic Weather,WEATHER,4.4,6495.0,40.0,100000.0,Free,0.0,Teen,Weather,"July 12, 2018",4.4.4,4.4 and up,0.0,July,0
F & M Mobile Banking,FINANCE,4.0,43.0,13.0,5000.0,Free,0.0,Everyone,Finance,"February 20, 2018",4.5.0,4.0 and up,0.0,February,0
F,TOOLS,4.3,6.0,4.9,500.0,Free,0.0,Everyone,Tools,"May 15, 2018",1.0.2,4.0 and up,0.0,May,0
RPG End of Aspiration F,FAMILY,4.4,20368.0,31.0,500000.0,Free,0.0,Teen,Role Playing,"December 15, 2016",3.0.0fr,2.3 and up,0.0,December,0
F-Secure Freedome for Business,BUSINESS,3.8,183.0,9.9,50000.0,Free,0.0,Everyone,Business,"July 16, 2018",2.5.1.7594.psb,4.0.3 and up,0.0,July,0
